date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-08-04,22.41,60.5,-0.3,8030500.0,487756000000.0,170000.0,10526000000.0,60.7,61.2,60.4
2021-08-05,22.89,61.8,1.3,8050400.0,493695000000.0,0.0,0.0,60.6,61.8,60.3
2021-08-06,22.45,60.6,-1.2,11940900.0,732224000000.0,0.0,0.0,61.5,62.0,60.6
2021-08-09,22.6,61.0,0.4,8858800.0,534773000000.0,240000.0,14826000000.0,60.0,61.3,60.0
2021-08-10,22.41,60.5,-0.5,6199800.0,376352000000.0,36000.0,2196000000.0,61.3,61.5,60.1
2021-08-11,22.67,61.2,0.7,13475100.0,824505000000.0,36000.0,2196000000.0,60.7,61.9,60.5
2021-08-12,22.93,61.9,0.7,9887800.0,614208000000.0,20000.0,1280000000.0,61.4,62.6,61.3
2021-08-13,23.56,63.6,1.7,15126300.0,956026000000.0,116100.0,7322590000.0,63.0,63.6,62.7
2021-08-16,24.3,65.6,2.0,15639700.0,1021744000000.0,136000.0,8892400000.0,64.0,66.8,63.9
2021-08-17,24.11,65.1,-0.5,11377300.0,743916000000.0,40000.0,2490000000.0,66.0,66.4,64.5
2021-08-18,23.71,64.0,-1.1,14072500.0,905188000000.0,300000.0,20880000000.0,65.0,65.1,63.6
2021-08-19,23.93,64.6,0.6,12087300.0,770196000000.0,0.0,0.0,63.8,64.6,63.1
2021-08-20,23.15,62.5,-2.1,15943000.0,1001058000000.0,20000.0,1300000000.0,64.1,64.2,61.0
2021-08-23,22.45,60.6,-1.9,9160600.0,562634000000.0,150000.0,9990000000.0,62.0,62.4,60.6
2021-08-24,22.6,61.0,0.4,8345400.0,512162000000.0,35000.0,2145500000.0,60.9,62.1,60.4
2021-08-25,22.74,61.4,0.4,3674100.0,224891000000.0,60000.0,3804000000.0,61.5,61.7,60.8
2021-08-26,22.52,60.8,-0.6,4178000.0,256367000000.0,0.0,0.0,61.8,62.0,60.7
2021-08-27,22.67,61.2,0.4,6435800.0,389760000000.0,35000.0,2142000000.0,60.2,61.2,59.8
2021-08-30,22.82,61.6,0.4,4085900.0,251273000000.0,75000.0,4667500000.0,61.9,62.0,61.1
2021-08-31,22.82,61.6,0.0,5355800.0,331133000000.0,0.0,0.0,61.7,62.1,61.4
2021-09-01,22.78,61.5,-0.1,6559200.0,402134000000.0,50000.0,3065000000.0,61.2,62.0,60.7
2021-09-06,22.63,61.1,-0.4,4629400.0,283955000000.0,73000.0,4552900000.0,61.7,61.8,60.9
2021-09-07,23.52,63.5,2.4,10516500.0,657603000000.0,0.0,0.0,61.2,63.8,61.2
2021-09-08,22.97,62.0,-1.5,5217900.0,328048000000.0,0.0,0.0,63.6,63.7,62.0
2021-09-09,23.48,63.4,1.4,6166500.0,388018000000.0,28000.0,1716400000.0,62.0,63.5,62.0
2021-09-10,23.93,64.6,1.2,10239100.0,662595000000.0,0.0,0.0,63.6,65.4,63.6
2021-09-13,24.0,64.8,0.2,7447900.0,484640000000.0,0.0,0.0,65.0,66.0,64.7
2021-09-14,23.67,63.9,-0.9,6174200.0,396623000000.0,0.0,0.0,64.8,64.8,63.7
2021-09-15,23.67,63.9,0.0,4153000.0,264851000000.0,90000.0,6030000000.0,63.2,64.1,63.1
2021-09-16,24.08,65.0,1.1,4700400.0,303902000000.0,100000.0,6830000000.0,64.3,65.0,64.2
2021-09-17,24.82,67.0,2.0,13065500.0,867096000000.0,14771560.0,1004466080000.0,65.5,67.4,65.4
2021-09-20,25.0,67.5,0.5,8121300.0,553258000000.0,90000.0,5670000000.0,68.5,68.8,67.1
2021-09-21,24.78,66.9,-0.6,6883800.0,461326000000.0,1570000.0,106093000000.0,67.2,67.7,66.5
2021-09-22,24.74,66.8,-0.1,4623100.0,306665000000.0,1460000.0,99105000000.0,66.9,67.0,66.0
2021-09-23,24.82,67.0,0.2,5168200.0,345238000000.0,1675000.0,113446500000.0,66.6,67.6,66.3
2021-09-24,24.82,67.0,0.0,4296300.0,287861000000.0,2985000.0,203452000000.0,67.0,67.3,66.7
2021-09-27,24.82,67.0,0.0,9520500.0,641680000000.0,350000.0,21840000000.0,66.9,68.3,66.8
2021-09-28,24.74,66.8,-0.2,6959900.0,460923000000.0,0.0,0.0,67.0,67.0,65.5
2021-09-29,24.45,66.0,-0.8,6609400.0,435695000000.0,0.0,0.0,66.6,66.6,65.6
2021-09-30,24.41,65.9,-0.1,6847300.0,450623000000.0,90000.0,5670000000.0,66.2,66.5,65.4
2021-10-01,23.67,63.9,-2.0,8924700.0,576352000000.0,182250.0,11447925000.0,65.6,65.7,63.7
2021-10-04,23.34,63.0,-0.9,11432400.0,714584000000.0,150000.0,10245000000.0,63.8,63.9,61.7
2021-10-05,23.19,62.6,-0.4,8952200.0,561394000000.0,0.0,0.0,62.9,63.0,62.4
2021-10-06,22.82,61.6,-1.0,16536400.0,1024152000000.0,0.0,0.0,62.7,62.7,61.0
2021-10-07,23.77,35.65,1.43,12448200.0,439942000000.0,0.0,0.0,35.2,35.9,34.9
2021-10-08,23.93,35.9,0.25,6885300.0,244864000000.0,0.0,0.0,35.75,36.0,35.3
2021-10-11,24.53,36.8,0.9,10741700.0,390829000000.0,0.0,0.0,35.8,36.8,35.5
2021-10-12,24.47,36.7,-0.1,6415500.0,234697000000.0,30000.0,1104000000.0,36.8,37.0,36.25
2021-10-13,24.57,36.85,0.15,5638900.0,206788000000.0,0.0,0.0,36.6,36.9,36.3
2021-10-14,24.63,36.95,0.1,8081300.0,297188000000.0,0.0,0.0,36.5,36.95,36.5
2021-10-15,25.0,37.5,0.55,11593400.0,432360000000.0,30000.0,1089000000.0,36.95,37.6,36.85
2021-10-18,25.6,38.4,0.9,15081500.0,574634000000.0,0.0,0.0,37.6,39.0,37.5
2021-10-19,25.67,38.5,0.1,10105300.0,388168000000.0,0.0,0.0,38.55,38.65,38.15
2021-10-20,25.53,38.3,-0.2,8407100.0,323550000000.0,30000.0,1075500000.0,38.45,38.8,37.75
2021-10-21,25.03,37.55,-0.75,8996800.0,341092000000.0,100000.0,4000000000.0,38.3,38.5,37.55
2021-10-22,24.8,37.2,-0.35,6945900.0,260458000000.0,0.0,0.0,37.75,37.9,37.2
2021-10-25,24.67,37.0,-0.2,8556600.0,315253000000.0,30000.0,1107000000.0,37.1,37.1,36.7
2021-10-26,24.7,37.05,0.05,5707200.0,208462000000.0,0.0,0.0,36.65,37.05,36.2
2021-10-27,25.3,37.95,0.9,6771900.0,255233000000.0,100000.0,3550000000.0,37.5,38.15,37.05
2021-10-28,25.73,38.6,0.65,10666700.0,408558000000.0,30000.0,1095000000.0,38.45,38.6,37.95
2021-10-29,25.37,38.05,-0.55,7850700.0,300652000000.0,130000.0,5240000000.0,38.7,39.0,37.9
2021-11-01,25.03,37.55,-0.5,6479400.0,245244000000.0,0.0,0.0,38.0,38.35,37.5
2021-11-02,25.03,37.55,0.0,5691000.0,213618000000.0,0.0,0.0,37.4,37.7,37.35
2021-11-03,25.6,38.4,0.85,17622200.0,671880000000.0,643000.0,24194800000.0,37.5,39.0,37.5
2021-11-04,25.33,38.0,-0.4,4579500.0,174651000000.0,0.0,0.0,38.55,38.55,37.9
2021-11-05,25.3,37.95,-0.05,4384700.0,166973000000.0,0.0,0.0,38.0,38.45,37.85
2021-11-08,25.03,37.55,-0.4,8065600.0,304582000000.0,230000.0,8203000000.0,38.2,38.2,37.5
2021-11-09,24.7,37.05,-0.5,10137900.0,378818000000.0,0.0,0.0,37.6,37.7,37.05
2021-11-10,24.47,36.7,-0.35,6277200.0,231066000000.0,100000.0,3900000000.0,37.1,37.2,36.6
2021-11-11,24.33,36.5,-0.2,9202600.0,335382000000.0,80000.0,2949500000.0,36.7,37.05,35.55
2021-11-12,24.5,36.75,0.25,6948500.0,251843000000.0,80000.0,3033000000.0,36.5,37.0,35.95
2021-11-15,24.1,36.15,-0.6,10094400.0,366563000000.0,304400.0,10712480000.0,36.6,36.65,36.05
2021-11-16,24.1,36.15,0.0,9094400.0,330105000000.0,150000.0,5430000000.0,36.15,37.0,35.9
2021-11-17,24.1,36.15,0.0,11946000.0,431129000000.0,20000.0,728000000.0,36.25,36.5,35.85
2021-11-18,23.6,35.4,-0.75,12144300.0,434004000000.0,129999.0,5010961500.0,36.0,36.2,35.4
2021-11-19,24.13,36.2,0.8,19584000.0,705517000000.0,2285958.0,81133503000.0,35.5,36.8,34.85
2021-11-22,24.47,36.7,0.5,17052800.0,628800000000.0,132000.0,4448400000.0,36.2,37.65,35.9
2021-11-23,24.17,36.25,-0.45,7528100.0,274433000000.0,467000.0,16983530000.0,36.9,37.1,36.1
2021-11-24,24.87,37.3,1.05,35983800.0,1330236000000.0,2598300.0,92723325000.0,36.25,37.6,35.9
2021-11-25,25.33,38.0,0.7,32485400.0,1235824000000.0,2883999.0,108646415300.0,37.85,38.5,37.4
2021-11-26,26.13,39.2,1.2,44749100.0,1741150000000.0,5621500.0,219518000000.0,38.4,39.5,38.2
2021-11-29,25.6,38.4,-0.8,25498200.0,981442000000.0,76600.0,2803880000.0,38.6,38.9,38.0
2021-11-30,25.13,37.7,-0.7,20488900.0,781369000000.0,540000.0,19435000000.0,38.8,38.9,37.3
2021-12-01,25.27,37.9,0.2,19113100.0,713703000000.0,4385900.0,166415090000.0,37.5,37.9,36.95
2021-12-02,24.67,37.0,-0.9,10419400.0,391010000000.0,270400.0,9881120000.0,37.9,37.95,37.0
