date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-09-24,20.47,28.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0
2021-09-27,19.08,26.1,-1.9,600.0,15000000.0,0.0,0.0,26.15,26.15,26.05
2021-09-28,19.08,26.1,0.0,0.0,0.0,0.0,0.0,26.1,26.1,26.1
2021-09-29,19.08,26.1,0.0,600.0,15000000.0,0.0,0.0,25.5,26.1,25.5
2021-09-30,19.96,27.3,1.2,300.0,7000000.0,0.0,0.0,25.0,27.3,25.0
2021-10-01,19.88,27.2,-0.1,500.0,13000000.0,0.0,0.0,25.8,27.2,25.8
2021-10-04,19.88,27.2,0.0,300.0,8000000.0,0.0,0.0,27.1,27.2,27.1
2021-10-05,18.71,25.6,-1.6,800.0,20000000.0,0.0,0.0,27.2,27.2,25.6
2021-10-06,18.82,25.75,0.15,1900.0,49000000.0,0.0,0.0,25.7,27.2,25.7
2021-10-07,18.27,25.0,-0.75,6000.0,151000000.0,0.0,0.0,25.0,25.6,25.0
2021-10-08,19.52,26.7,1.7,100.0,2000000.0,0.0,0.0,26.7,26.7,26.7
2021-10-11,19.41,26.55,-0.15,700.0,17000000.0,0.0,0.0,25.5,26.55,24.85
2021-10-12,19.63,26.85,0.3,1800.0,48000000.0,0.0,0.0,26.45,26.85,26.45
2021-10-13,19.37,26.5,-0.35,200.0,5000000.0,0.0,0.0,26.5,26.5,26.5
2021-10-14,19.37,26.5,0.0,100.0,2000000.0,0.0,0.0,26.5,26.5,26.5
2021-10-15,19.01,26.0,-0.5,500.0,13000000.0,0.0,0.0,26.95,27.0,26.0
2021-10-18,20.25,27.7,1.7,1500.0,40000000.0,0.0,0.0,24.7,27.7,24.7
2021-10-19,20.25,27.7,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.7
2021-10-20,19.01,26.0,-1.7,100.0,2000000.0,0.0,0.0,26.0,26.0,26.0
2021-10-21,18.64,25.5,-0.5,2000.0,54000000.0,0.0,0.0,27.2,27.2,25.5
2021-10-22,19.01,26.0,0.5,1100.0,28000000.0,0.0,0.0,25.75,26.0,25.75
2021-10-25,18.27,25.0,-1.0,100.0,2000000.0,0.0,0.0,25.0,25.0,25.0
2021-10-26,18.27,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0
2021-10-27,18.27,25.0,0.0,1500.0,37000000.0,0.0,0.0,25.0,25.0,25.0
2021-10-28,19.01,26.0,1.0,200.0,5000000.0,0.0,0.0,25.15,26.0,25.15
2021-10-29,19.01,26.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0
2021-11-01,19.01,26.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0
2021-11-02,19.22,26.3,0.3,3100.0,78000000.0,0.0,0.0,25.0,26.3,25.0
2021-11-03,18.57,25.4,-0.9,1700.0,43000000.0,0.0,0.0,26.4,26.4,25.4
2021-11-04,19.3,26.4,1.0,800.0,20000000.0,0.0,0.0,24.5,26.4,24.5
2021-11-05,19.3,26.4,0.0,0.0,0.0,0.0,0.0,26.4,26.4,26.4
2021-11-08,18.79,25.7,-0.7,2100.0,53000000.0,0.0,0.0,26.0,26.0,25.0
2021-11-09,19.74,27.0,1.3,4800.0,127000000.0,0.0,0.0,25.1,27.0,25.1
2021-11-10,19.74,27.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0
2021-11-11,20.47,28.0,1.0,9800.0,273000000.0,0.0,0.0,27.75,28.0,27.55
2021-11-12,21.86,29.9,1.9,3700.0,102000000.0,0.0,0.0,28.0,29.9,27.2
2021-11-15,20.94,28.65,-1.25,2500.0,72000000.0,0.0,0.0,29.9,30.1,28.65
2021-11-16,20.94,28.65,0.0,2400.0,64000000.0,0.0,0.0,27.0,28.65,26.9
2021-11-17,20.94,28.65,0.0,0.0,0.0,0.0,0.0,28.65,28.65,28.65
2021-11-18,20.39,27.9,-0.75,2600.0,71000000.0,0.0,0.0,28.0,28.0,27.0
2021-11-19,20.47,28.0,0.1,4600.0,126000000.0,0.0,0.0,27.15,28.0,26.9
2021-11-22,20.69,28.3,0.3,3200.0,85000000.0,0.0,0.0,28.45,28.45,26.05
2021-11-23,20.32,27.8,-0.5,4000.0,106000000.0,0.0,0.0,27.95,27.95,26.35
2021-11-24,18.93,25.9,-1.9,1600.0,41000000.0,0.0,0.0,27.7,27.7,25.9
2021-11-25,19.7,26.95,1.05,5800.0,150000000.0,0.0,0.0,26.95,26.95,25.9
2021-11-26,19.66,26.9,-0.05,1600.0,42000000.0,0.0,0.0,26.0,26.9,26.0
2021-11-29,19.59,26.8,-0.1,600.0,16000000.0,0.0,0.0,26.9,26.9,26.8
2021-11-30,19.52,26.7,-0.1,500.0,12000000.0,0.0,0.0,25.2,26.7,25.2
2021-12-01,19.52,26.7,0.0,0.0,0.0,0.0,0.0,26.7,26.7,26.7
2021-12-02,19.01,26.0,-0.7,300.0,7000000.0,0.0,0.0,25.1,26.0,25.1
2021-12-03,18.97,25.95,-0.05,1700.0,41000000.0,0.0,0.0,24.4,25.95,24.4
2021-12-06,18.93,25.9,-0.05,500.0,12000000.0,0.0,0.0,25.05,25.9,24.8
2021-12-07,18.82,25.75,-0.15,800.0,19000000.0,0.0,0.0,24.2,25.75,24.2
2021-12-08,18.82,25.75,0.0,4500.0,108000000.0,0.0,0.0,24.0,26.6,24.0
2021-12-09,17.62,24.1,-1.65,100.0,2000000.0,0.0,0.0,24.1,24.1,24.1
2021-12-10,18.27,25.0,0.9,500.0,12000000.0,0.0,0.0,25.5,25.5,25.0
2021-12-13,18.2,24.9,-0.1,1300.0,32000000.0,0.0,0.0,24.95,25.0,24.9
2021-12-14,17.98,24.6,-0.3,5900.0,142000000.0,0.0,0.0,24.9,25.1,23.6
2021-12-15,18.82,25.75,1.15,1600.0,40000000.0,0.0,0.0,25.5,25.75,25.45
2021-12-16,18.86,25.8,0.05,200.0,5000000.0,0.0,0.0,25.0,25.8,25.0
2021-12-17,18.86,25.8,0.0,0.0,0.0,0.0,0.0,25.8,25.8,25.8
2021-12-20,17.91,24.5,-1.3,900.0,21000000.0,0.0,0.0,24.15,24.9,24.15
2021-12-21,18.86,25.8,1.3,100.0,2000000.0,0.0,0.0,25.8,25.8,25.8
2021-12-22,18.68,25.55,-0.25,100.0,2000000.0,0.0,0.0,25.55,25.55,25.55
2021-12-23,18.68,25.55,-0.05,0.0,0.0,0.0,0.0,25.55,25.55,25.55
2021-12-24,18.46,25.25,-0.35,800.0,19000000.0,0.0,0.0,23.85,25.25,23.85
2021-12-27,18.49,25.3,0.0,1300.0,32000000.0,0.0,0.0,25.25,25.3,23.9
2021-12-28,18.46,25.25,-0.05,1700.0,41000000.0,0.0,0.0,25.3,25.3,23.85
2021-12-29,18.64,25.5,0.2,200.0,4000000.0,0.0,0.0,23.85,25.5,23.85
2021-12-30,18.64,25.5,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5
2021-12-31,17.65,24.15,-1.35,200.0,5000000.0,0.0,0.0,26.8,26.8,24.15
2022-01-04,17.51,23.95,-0.25,1400.0,33000000.0,0.0,0.0,25.45,25.45,22.8
2022-01-05,17.51,23.95,-0.05,1400.0,33000000.0,0.0,0.0,25.4,25.4,23.95
2022-01-06,18.27,25.0,1.0,6800.0,166000000.0,0.0,0.0,23.95,25.0,23.95
2022-01-07,18.27,25.0,0.0,800.0,20000000.0,0.0,0.0,25.5,25.5,25.0
2022-01-10,18.27,25.0,0.0,400.0,10000000.0,0.0,0.0,25.0,25.0,25.0
2022-01-11,18.27,25.0,0.0,181000.0,4523000000.0,0.0,0.0,25.4,25.4,24.7
2022-01-12,18.64,25.5,0.5,9400.0,226000000.0,0.0,0.0,23.55,25.8,23.25
2022-01-13,18.64,25.5,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5
2022-01-14,18.64,25.5,0.0,700.0,18000000.0,0.0,0.0,27.25,27.25,25.5
2022-01-17,17.98,24.6,-0.9,7100.0,173000000.0,0.0,0.0,25.2,26.35,23.8
2022-01-18,19.01,26.0,5.5,5400.0,132000000.0,0.0,0.0,24.6,26.0,22.9
