date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2022-02-08,32.01,38.2,-1.1,2174600.0,83950000000.0,0.0,0.0,39.15,39.25,37.5
2022-02-09,32.18,38.4,0.2,2316500.0,88062000000.0,92600.0,3639180000.0,38.2,39.05,37.35
2022-02-10,32.34,38.6,0.2,1873800.0,71383000000.0,0.0,0.0,38.5,38.6,37.6
2022-02-11,32.05,38.25,-0.35,1682400.0,64198000000.0,0.0,0.0,38.5,38.5,37.85
2022-02-14,30.67,36.6,-1.7,2070900.0,77571000000.0,0.0,0.0,38.0,38.15,36.6
2022-02-15,31.17,37.2,0.6,1684900.0,61589000000.0,0.0,0.0,36.4,37.6,35.5
2022-02-16,30.83,36.8,-0.4,1671200.0,61741000000.0,0.0,0.0,37.4,37.5,36.7
2022-02-17,30.42,36.3,-0.5,1749400.0,64377000000.0,0.0,0.0,37.05,37.4,36.3
2022-02-18,30.33,36.2,-0.1,1850900.0,66700000000.0,0.0,0.0,36.3,36.35,35.1
2022-02-21,30.42,36.3,0.1,1578100.0,56827000000.0,0.0,0.0,36.15,36.35,35.75
2022-02-22,30.16,36.0,-0.3,1514200.0,54479000000.0,0.0,0.0,36.15,36.2,35.5
2022-02-23,30.54,36.45,0.45,2470400.0,88707000000.0,0.0,0.0,36.35,36.45,35.1
2022-02-24,30.33,36.2,-0.3,1656700.0,59452000000.0,0.0,0.0,36.4,36.4,35.25
2022-02-25,30.42,36.3,0.1,1951000.0,70487000000.0,0.0,0.0,36.1,36.3,35.95
2022-02-28,29.66,35.4,-0.9,1641500.0,58074000000.0,0.0,0.0,36.3,36.3,35.0
2022-03-01,30.92,36.9,1.5,2363400.0,83765000000.0,0.0,0.0,35.55,37.05,34.65
2022-03-02,31.67,37.8,0.9,2107700.0,76980000000.0,0.0,0.0,37.0,37.8,36.0
2022-03-03,31.71,37.85,0.05,1945800.0,72430000000.0,0.0,0.0,37.35,37.85,36.6
2022-03-04,31.84,38.0,0.1,2497600.0,93517000000.0,0.0,0.0,37.65,38.0,37.0
2022-03-07,31.67,37.8,-0.2,1787200.0,67107000000.0,0.0,0.0,38.0,38.05,37.1
2022-03-08,31.59,37.7,-0.1,1994100.0,74887000000.0,0.0,0.0,37.65,37.8,37.25
2022-03-09,31.42,37.5,-0.2,1967100.0,73045000000.0,0.0,0.0,37.6,37.7,36.8
2022-03-10,31.42,37.5,0.0,1989600.0,74449000000.0,0.0,0.0,37.55,37.8,37.05
2022-03-11,31.42,37.5,0.0,1640800.0,61046000000.0,0.0,0.0,37.35,37.5,37.0
2022-03-14,31.34,37.4,-0.1,1666100.0,61898000000.0,0.0,0.0,37.45,37.45,36.95
2022-03-15,31.42,37.5,0.1,1705300.0,63606000000.0,0.0,0.0,37.25,37.5,37.05
2022-03-16,31.59,37.7,0.2,1772000.0,66314000000.0,0.0,0.0,37.5,37.75,37.1
2022-03-17,31.67,37.8,0.1,1772500.0,66516000000.0,0.0,0.0,37.7,37.8,37.1
2022-03-18,31.71,37.85,0.05,1525400.0,57590000000.0,0.0,0.0,37.85,37.85,37.55
2022-03-21,31.71,37.85,-0.05,1812000.0,68121000000.0,0.0,0.0,37.75,37.95,37.1
2022-03-22,32.09,38.3,0.4,1925700.0,72979000000.0,0.0,0.0,37.75,38.4,37.3
2022-03-23,32.01,38.2,-0.1,1668100.0,63628000000.0,0.0,0.0,37.9,38.3,37.8
2022-03-24,31.92,38.1,-0.1,1654500.0,62611000000.0,0.0,0.0,37.95,38.15,37.35
2022-03-25,31.92,38.1,0.0,1818000.0,69020000000.0,0.0,0.0,38.05,38.25,37.45
2022-03-28,31.55,37.65,-0.45,1901000.0,71435000000.0,0.0,0.0,38.05,38.05,37.1
2022-03-29,30.58,36.5,-1.2,2414800.0,89903000000.0,0.0,0.0,37.65,37.65,36.5
2022-03-30,31.88,38.05,1.55,2563300.0,94810000000.0,0.0,0.0,36.5,38.45,36.4
2022-03-31,31.88,38.05,-0.05,2733800.0,103625000000.0,0.0,0.0,37.95,38.25,37.55
2022-04-01,32.26,38.5,0.4,2517400.0,95688000000.0,0.0,0.0,37.85,38.5,37.55
2022-04-04,32.3,38.55,0.05,2622900.0,100575000000.0,0.0,0.0,38.5,38.6,38.0
2022-04-05,32.22,38.45,-0.15,2567700.0,98436000000.0,0.0,0.0,38.5,38.5,38.05
2022-04-06,32.22,38.45,-0.05,1962800.0,75067000000.0,0.0,0.0,38.35,38.45,38.05
2022-04-07,31.97,38.15,-0.35,2743100.0,104521000000.0,0.0,0.0,38.45,38.45,37.95
